case_id,number_of_vehicles,striker_damage_area,victim_damage_area,striker_rotation,victim_rotation,striker_degrees,vicitm_degrees,striker_facing,victim_facing,striker_destination_lane,victim_destination_lane
2005045706681,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2005045706701,2,Front,Left Side,clockwise,clockwise,default,default,west,south,default,default
2005045706761,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005045706801,2,Front,Right Side,default,default,default,default,east,initialdirection,default,default
2005045706803,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005045706841,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005045706861,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2005045706881,1,Front,Not a motor vehicle,clockwise,default,1994,default,initialdirection,initialdirection,innerzone,innerzone
2005045706921,3,Front,Right Side,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2005045706981,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2005045707002,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2005045707061,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005045707101,2,Front,Front,clockwise,default,90,default,southwest,initialdirection,default,default
2005045707121,1,Right Side,Noncollision,default,default,default,default,northeast,initialdirection,default,default
2005045707142,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2005045707161,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005045707181,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005045707183,2,Left Side,Right Side,default,clockwise,default,default,initialdirection,northeast,default,default
2005045707221,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005045707241,2,Front,Left Side,default,default,180,default,north,west,default,default
2005045707261,3,Front,Right Side,clockwise,default,default,default,southwest,initialdirection,innerzone,innerzone
2005048102041,2,Left Side,Left Side,clockwise,clockwise,default,default,initialdirection,initialdirection,innerzone,innerzone
2005048102101,2,Front,Front,clockwise,clockwise,default,default,northwest,east,default,default
2005048102161,1,Left Side,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2005048102181,2,Front,Right Side,default,clockwise,default,180,initialdirection,initialdirection,default,default
2005048102222,2,Front,Bk of unit with cargo area-rear of trailer or straight truck,default,default,default,default,initialdirection,initialdirection,default,default
2005048102281,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2005048102321,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2005048102361,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2005048102381,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005048102421,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005048102461,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005048102482,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005048102522,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005048102562,2,Front,Front,default,default,default,default,west,initialdirection,default,default
2005048102602,1,Front,Not a motor vehicle,default,default,default,default,west,initialdirection,default,default
2005048102622,2,Right Side,Front,clockwise,default,default,default,initialdirection,initialdirection,default,default
2005048102642,3,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2005048102662,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2005048102682,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2005048102702,2,Right Side,Front,default,default,default,default,initialdirection,east,default,default
2005048102722,3,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2005048102783,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005048102802,2,Right Side,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2005048102863,5,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005048102883,4,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005048102903,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2005048102943,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2005048102944,1,Left Side,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2005048102966,1,Top,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2005048103001,2,Front,Front,clockwise,default,default,default,initialdirection,east,innerzone,innerzone
2005048103006,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2005048103021,2,Left Side,Right Side,clockwise,default,default,default,north,initialdirection,default,default
2005048103027,2,Front,Left Side,clockwise,default,default,default,southwest,initialdirection,innerzone,innerzone
2005048103046,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2005048103061,2,Front,Front,clockwise,default,default,default,initialdirection,initialdirection,default,default
